question_id,user_id,topic,created_date,word_count,num_views,num_answers,num_upvotes,got_quality_answer
26414,10130,travel,2026-07-12,38,21,0,1,0
26415,10150,career,2026-07-12,18,26,0,1,0
26416,10177,politics,2026-07-12,55,23,6,21,1
26417,10184,science,2026-07-12,23,18,3,11,1
26418,10219,politics,2026-07-12,47,21,1,6,1
26419,10247,relationships,2026-07-12,17,24,2,5,1
26420,10249,education,2026-07-12,26,25,2,9,1
26421,10275,technology,2026-07-12,39,23,2,12,1
26422,10292,politics,2026-07-12,57,32,1,5,1
26423,10296,science,2026-07-12,18,13,0,1,0
26424,10330,technology,2026-07-12,94,21,2,12,1
26425,10367,career,2026-07-12,34,17,1,6,1
26426,10383,science,2026-07-12,18,18,0,0,0
26427,10400,technology,2026-07-12,25,30,2,11,1
26428,10480,education,2026-07-12,30,27,2,9,1
26429,10493,education,2026-07-12,31,22,2,11,1
26430,10517,career,2026-07-12,26,23,1,7,1
26431,10523,travel,2026-07-12,67,30,0,0,0
26432,10551,science,2026-07-12,89,37,2,10,1
26433,10579,politics,2026-07-12,48,27,2,10,1
26434,10602,health,2026-07-12,29,20,2,7,1
26435,10608,education,2026-07-12,29,25,3,11,1
26436,10692,relationships,2026-07-12,53,22,0,0,0
26437,10729,education,2026-07-12,38,23,2,11,1
26438,10773,education,2026-07-12,39,20,0,1,0
26439,10778,career,2026-07-12,24,22,4,18,1
26440,10782,science,2026-07-12,68,18,1,3,1
26441,10798,health,2026-07-12,38,26,1,3,1
26442,10847,science,2026-07-12,29,19,1,5,1
26443,10851,finance,2026-07-12,9,17,1,4,1
26444,10857,health,2026-07-12,41,17,2,9,1
26445,10863,travel,2026-07-12,53,30,3,13,1
26446,10883,relationships,2026-07-12,62,26,3,17,1
26447,10908,sports,2026-07-12,43,26,1,4,1
26448,10931,education,2026-07-12,26,11,1,3,1
26449,10949,relationships,2026-07-12,25,17,2,8,1
26450,10972,technology,2026-07-12,39,33,2,11,1
26451,10979,science,2026-07-12,39,20,1,4,1
26452,10984,relationships,2026-07-12,49,24,1,5,1
26453,10985,politics,2026-07-12,22,17,1,6,1
26454,10992,relationships,2026-07-12,35,21,0,0,0
26455,11021,education,2026-07-12,40,24,3,14,1
26456,11026,science,2026-07-12,39,19,0,0,0
26457,11029,health,2026-07-12,22,24,2,10,1
26458,11054,career,2026-07-12,17,25,1,6,1
26459,11060,career,2026-07-12,16,12,1,3,1
26460,11075,career,2026-07-12,13,12,0,0,0
26461,11130,career,2026-07-12,42,29,2,9,1
26462,11146,sports,2026-07-12,70,23,3,16,1
26463,11164,career,2026-07-12,42,14,3,16,1
26464,11175,politics,2026-07-12,50,21,1,4,1
26465,11184,finance,2026-07-12,24,19,0,0,0
26466,11187,relationships,2026-07-12,22,22,0,0,0
26467,11227,finance,2026-07-12,35,20,1,7,1
26468,11235,relationships,2026-07-12,63,29,2,12,1
26469,11246,relationships,2026-07-12,47,28,1,3,1
26470,11251,career,2026-07-12,37,16,2,10,1
26471,11266,politics,2026-07-12,15,13,1,4,1
26472,11279,technology,2026-07-12,71,22,2,8,1
26473,11284,technology,2026-07-12,37,24,1,3,1
26474,11286,politics,2026-07-12,55,25,3,15,1
26475,11324,career,2026-07-12,22,18,0,1,0
26476,11333,politics,2026-07-12,97,20,2,7,1
26477,11351,science,2026-07-12,41,34,2,12,1
26478,11352,education,2026-07-12,21,29,2,12,1
26479,11371,science,2026-07-12,120,32,2,7,1
26480,11389,career,2026-07-12,49,27,1,4,1
26481,11392,career,2026-07-12,15,19,0,0,0
26482,11402,health,2026-07-12,61,22,1,5,1
26483,11424,health,2026-07-12,45,31,3,16,1
26484,11459,technology,2026-07-12,73,29,2,10,1
26485,11475,sports,2026-07-12,22,15,3,9,1
26486,11489,sports,2026-07-12,18,15,2,11,1
26487,11504,science,2026-07-12,20,30,1,3,1
26488,11507,relationships,2026-07-12,26,28,1,5,1
26489,11512,technology,2026-07-12,58,31,0,0,0
26490,11514,education,2026-07-12,29,11,1,4,1
26491,11520,career,2026-07-12,39,31,2,15,1
26492,11530,science,2026-07-12,23,24,0,0,0
26493,11544,travel,2026-07-12,43,19,2,9,1
26494,11545,technology,2026-07-12,12,15,1,5,1
26495,11572,science,2026-07-12,25,24,0,0,0
26496,11592,relationships,2026-07-12,67,22,3,10,1
26497,11617,relationships,2026-07-12,27,25,3,15,1
26498,11627,finance,2026-07-12,18,26,0,0,0
26499,11628,career,2026-07-12,18,16,0,0,0
26500,11631,career,2026-07-12,47,27,2,11,1
26501,11664,politics,2026-07-12,11,12,0,0,0
26502,11666,technology,2026-07-12,26,18,1,0,0
26503,11699,relationships,2026-07-12,36,23,1,3,1
26504,11704,sports,2026-07-12,68,19,3,10,1
26505,11705,relationships,2026-07-12,19,28,4,21,1
26506,11720,science,2026-07-12,26,22,1,5,1
26507,11724,science,2026-07-12,24,19,1,6,1
26508,11773,technology,2026-07-12,35,23,2,6,1
26509,11781,relationships,2026-07-12,15,26,2,3,1
26510,11825,career,2026-07-12,63,19,2,12,1
26511,11852,sports,2026-07-12,41,13,1,3,1
26512,11854,finance,2026-07-12,21,22,1,4,1
26513,11855,science,2026-07-12,98,28,4,22,1
26514,11862,relationships,2026-07-12,66,31,0,0,0
26515,11879,health,2026-07-12,73,27,0,0,0
26516,11885,technology,2026-07-12,70,20,3,14,1
26517,11886,travel,2026-07-12,37,25,1,5,1
26518,11888,finance,2026-07-12,10,20,0,0,0
26519,11893,career,2026-07-12,21,36,1,6,1
26520,11897,travel,2026-07-12,19,24,3,12,1
26521,11909,technology,2026-07-12,130,34,6,27,1
26522,11917,sports,2026-07-12,67,27,1,7,1
26523,11927,career,2026-07-12,20,25,1,1,0
26524,11928,career,2026-07-12,26,32,1,7,1
26525,11929,career,2026-07-12,56,16,3,16,1
26526,11953,sports,2026-07-12,71,22,1,5,1
26527,11994,health,2026-07-12,44,21,0,1,0
26528,6,politics,2026-07-13,43,25,1,3,1
26529,53,career,2026-07-13,39,25,0,1,0
26530,97,sports,2026-07-13,36,28,0,0,0
26531,102,sports,2026-07-13,42,25,1,2,0
26532,135,science,2026-07-13,35,21,2,10,1
26533,138,sports,2026-07-13,67,21,1,5,1
26534,161,technology,2026-07-13,5,24,1,3,1
26535,176,technology,2026-07-13,77,27,3,16,1
26536,202,finance,2026-07-13,48,39,0,1,0
26537,221,science,2026-07-13,61,27,3,13,1
26538,225,finance,2026-07-13,22,28,1,4,1
26539,255,travel,2026-07-13,33,21,1,2,0
26540,309,relationships,2026-07-13,48,15,1,3,1
26541,330,relationships,2026-07-13,22,16,0,1,0
26542,331,technology,2026-07-13,32,28,5,29,1
26543,365,education,2026-07-13,11,18,1,4,1
26544,366,politics,2026-07-13,67,32,1,4,1
26545,369,career,2026-07-13,37,26,2,8,1
26546,410,politics,2026-07-13,29,45,3,13,1
26547,417,science,2026-07-13,34,20,1,6,1
26548,438,sports,2026-07-13,104,22,1,3,1
26549,439,travel,2026-07-13,34,29,1,5,1
26550,442,relationships,2026-07-13,54,22,0,1,0
26551,470,relationships,2026-07-13,39,31,0,0,0
26552,527,technology,2026-07-13,45,25,2,10,1
26553,539,education,2026-07-13,60,29,0,1,0
26554,542,politics,2026-07-13,63,19,1,6,1
26555,576,sports,2026-07-13,35,35,1,6,1
26556,585,relationships,2026-07-13,22,19,0,1,0
26557,606,finance,2026-07-13,32,26,2,13,1
26558,629,science,2026-07-13,20,14,1,4,1
26559,637,technology,2026-07-13,132,33,2,8,1
26560,639,health,2026-07-13,59,25,2,12,1
26561,647,health,2026-07-13,75,24,0,0,0
26562,648,health,2026-07-13,100,25,3,16,1
26563,651,relationships,2026-07-13,16,18,2,7,1
26564,672,finance,2026-07-13,61,30,0,0,0
26565,687,education,2026-07-13,35,23,3,13,1
26566,689,relationships,2026-07-13,26,20,1,5,1
26567,708,health,2026-07-13,84,19,1,4,1
26568,709,relationships,2026-07-13,25,19,3,15,1
26569,712,health,2026-07-13,66,27,3,15,1
26570,715,relationships,2026-07-13,12,19,2,5,1
26571,717,education,2026-07-13,104,31,3,10,1
26572,723,finance,2026-07-13,88,29,1,3,1
26573,751,career,2026-07-13,25,14,1,5,1
26574,760,science,2026-07-13,44,23,1,6,1
26575,778,politics,2026-07-13,25,23,1,6,1
26576,780,health,2026-07-13,22,19,0,0,0
26577,792,sports,2026-07-13,36,25,3,8,1
26578,817,health,2026-07-13,33,29,2,10,1
26579,860,sports,2026-07-13,42,24,2,6,1
26580,874,education,2026-07-13,20,18,1,2,0
26581,896,science,2026-07-13,27,24,0,0,0
26582,911,finance,2026-07-13,66,24,4,21,1
26583,915,relationships,2026-07-13,23,15,2,6,1
26584,922,relationships,2026-07-13,24,18,1,5,1
26585,924,politics,2026-07-13,118,26,2,13,1
26586,964,career,2026-07-13,55,21,2,15,1
26587,988,education,2026-07-13,19,21,0,0,0
26588,1009,travel,2026-07-13,24,18,2,4,1
26589,1017,health,2026-07-13,13,19,0,0,0
26590,1031,finance,2026-07-13,77,19,2,9,1
26591,1038,politics,2026-07-13,28,27,1,4,1
26592,1058,education,2026-07-13,25,26,0,0,0
26593,1062,career,2026-07-13,42,26,1,8,1
26594,1071,career,2026-07-13,25,21,2,6,1
26595,1116,technology,2026-07-13,24,17,2,15,1
26596,1146,health,2026-07-13,32,24,3,14,1
26597,1168,finance,2026-07-13,15,28,1,5,1
26598,1175,health,2026-07-13,18,20,3,12,1
26599,1213,education,2026-07-13,49,23,0,1,0
26600,1216,finance,2026-07-13,41,19,2,8,1
26601,1221,health,2026-07-13,42,25,6,34,1
26602,1234,sports,2026-07-13,46,26,1,0,0
26603,1276,career,2026-07-13,41,22,2,8,1
26604,1277,technology,2026-07-13,51,12,0,1,0
26605,1283,health,2026-07-13,21,18,1,2,0
26606,1312,sports,2026-07-13,83,23,0,1,0
26607,1324,travel,2026-07-13,34,24,1,3,1
26608,1373,travel,2026-07-13,95,24,0,0,0
26609,1374,travel,2026-07-13,16,20,0,0,0
26610,1385,technology,2026-07-13,37,26,1,3,1
26611,1424,relationships,2026-07-13,27,27,2,4,1
26612,1443,finance,2026-07-13,111,20,2,11,1
26613,1448,travel,2026-07-13,25,27,0,0,0
26614,1467,technology,2026-07-13,55,20,2,5,1
26615,1495,travel,2026-07-13,52,19,3,10,1
26616,1526,education,2026-07-13,34,24,0,1,0
26617,1529,science,2026-07-13,54,17,0,1,0
26618,1538,career,2026-07-13,25,25,2,12,1
26619,1584,finance,2026-07-13,28,20,1,3,1
26620,1593,health,2026-07-13,31,28,1,6,1
26621,1612,science,2026-07-13,43,23,0,0,0
26622,1699,technology,2026-07-13,24,32,2,12,1
26623,1712,sports,2026-07-13,82,18,1,7,1
26624,1724,travel,2026-07-13,26,16,2,7,1
26625,1728,relationships,2026-07-13,126,34,1,1,0
26626,1755,education,2026-07-13,29,17,0,0,0
26627,1782,career,2026-07-13,17,18,0,1,0
26628,1832,finance,2026-07-13,29,22,1,7,1
26629,1842,politics,2026-07-13,25,20,0,0,0
26630,1873,finance,2026-07-13,70,20,1,1,0
26631,1874,relationships,2026-07-13,29,21,1,4,1
26632,1879,career,2026-07-13,19,15,2,7,1
26633,1884,politics,2026-07-13,29,17,2,11,1
26634,1945,travel,2026-07-13,23,21,2,7,1
26635,1963,technology,2026-07-13,80,25,1,4,1
26636,1966,science,2026-07-13,44,21,0,0,0
26637,1970,sports,2026-07-13,25,21,4,10,1
26638,1975,travel,2026-07-13,31,27,0,1,0
26639,2005,finance,2026-07-13,185,25,1,7,1
26640,2036,health,2026-07-13,18,21,0,0,0
26641,2042,science,2026-07-13,16,15,1,3,1
26642,2098,travel,2026-07-13,49,27,3,14,1
26643,2101,education,2026-07-13,19,25,2,9,1
26644,2115,travel,2026-07-13,31,33,2,9,1
26645,2142,education,2026-07-13,30,24,0,1,0
26646,2196,finance,2026-07-13,17,18,1,5,1
26647,2218,technology,2026-07-13,55,18,0,0,0
26648,2221,science,2026-07-13,17,23,4,11,1
26649,2259,technology,2026-07-13,32,21,2,9,1
26650,2260,education,2026-07-13,80,40,1,7,1
26651,2275,technology,2026-07-13,32,12,0,0,0
26652,2287,travel,2026-07-13,79,16,1,6,1
26653,2298,relationships,2026-07-13,33,34,4,21,1
26654,2307,relationships,2026-07-13,46,27,0,0,0
26655,2310,education,2026-07-13,65,21,0,0,0
26656,2324,politics,2026-07-13,41,33,1,5,1
26657,2333,health,2026-07-13,38,21,3,13,1
26658,2351,travel,2026-07-13,19,31,2,12,1
26659,2355,technology,2026-07-13,22,28,2,8,1
26660,2359,finance,2026-07-13,39,25,0,0,0
26661,2388,relationships,2026-07-13,70,27,0,1,0
26662,2415,career,2026-07-13,41,19,1,5,1
26663,2462,technology,2026-07-13,23,26,4,23,1
26664,2496,relationships,2026-07-13,63,21,0,0,0
26665,2511,education,2026-07-13,74,25,3,16,1
26666,2525,relationships,2026-07-13,64,24,1,6,1
26667,2529,health,2026-07-13,64,24,2,13,1
26668,2538,politics,2026-07-13,9,22,0,1,0
26669,2540,career,2026-07-13,26,14,1,5,1
26670,2579,technology,2026-07-13,113,43,2,11,1
26671,2620,education,2026-07-13,52,26,1,2,0
26672,2636,finance,2026-07-13,20,21,1,2,0
26673,2651,education,2026-07-13,7,24,2,10,1
26674,2673,education,2026-07-13,8,13,2,4,1
26675,2699,politics,2026-07-13,24,18,1,3,1
26676,2702,career,2026-07-13,21,26,3,10,1
26677,2734,education,2026-07-13,44,31,1,3,1
26678,2756,travel,2026-07-13,47,22,2,11,1
26679,2770,politics,2026-07-13,32,15,0,0,0
26680,2786,relationships,2026-07-13,25,32,2,10,1
26681,2813,science,2026-07-13,98,32,0,1,0
26682,2815,technology,2026-07-13,52,27,3,14,1
26683,2857,politics,2026-07-13,118,28,2,10,1
26684,2891,finance,2026-07-13,58,18,1,4,1
26685,2895,sports,2026-07-13,21,20,1,4,1
26686,2905,technology,2026-07-13,8,20,1,4,1
26687,2931,sports,2026-07-13,87,20,0,1,0
26688,2965,technology,2026-07-13,30,16,1,3,1
26689,2967,education,2026-07-13,47,31,2,12,1
26690,2990,relationships,2026-07-13,29,18,1,5,1
26691,3006,education,2026-07-13,28,30,3,11,1
26692,3112,technology,2026-07-13,124,32,1,5,1
26693,3118,relationships,2026-07-13,27,20,0,1,0
26694,3177,technology,2026-07-13,96,24,1,2,0
26695,3193,health,2026-07-13,31,26,1,3,1
26696,3201,health,2026-07-13,41,47,2,9,1
26697,3203,technology,2026-07-13,35,22,0,1,0
26698,3204,travel,2026-07-13,61,24,2,10,1
26699,3218,relationships,2026-07-13,28,25,1,4,1
26700,3229,education,2026-07-13,15,23,3,11,1
26701,3241,science,2026-07-13,47,30,3,13,1
26702,3247,science,2026-07-13,151,27,1,8,1
26703,3250,sports,2026-07-13,11,21,2,6,1
26704,3262,education,2026-07-13,38,33,1,3,1
26705,3273,relationships,2026-07-13,16,22,2,5,1
26706,3287,relationships,2026-07-13,34,22,2,10,1
26707,3295,sports,2026-07-13,79,37,3,17,1
26708,3345,technology,2026-07-13,45,23,1,4,1
26709,3379,finance,2026-07-13,11,14,1,0,0
26710,3454,science,2026-07-13,34,21,0,0,0
26711,3477,career,2026-07-13,37,27,1,6,1
26712,3491,sports,2026-07-13,39,24,2,5,1
26713,3495,relationships,2026-07-13,45,13,1,5,1
26714,3534,education,2026-07-13,22,22,3,12,1
26715,3564,career,2026-07-13,25,25,0,1,0
26716,3569,technology,2026-07-13,25,26,2,11,1
26717,3575,science,2026-07-13,26,29,1,7,1
26718,3599,technology,2026-07-13,26,25,1,3,1
26719,3623,relationships,2026-07-13,44,30,2,10,1
26720,3626,technology,2026-07-13,30,18,1,6,1
26721,3635,science,2026-07-13,59,19,0,0,0
26722,3650,sports,2026-07-13,33,16,0,0,0
26723,3666,health,2026-07-13,72,14,1,4,1
26724,3682,science,2026-07-13,35,24,2,10,1
26725,3736,education,2026-07-13,19,29,1,2,0
26726,3747,health,2026-07-13,38,20,2,8,1
26727,3765,travel,2026-07-13,22,25,1,4,1
26728,3775,sports,2026-07-13,35,38,0,0,0
26729,3799,travel,2026-07-13,40,23,0,1,0
26730,3828,health,2026-07-13,35,21,1,2,0
26731,3850,science,2026-07-13,33,28,3,15,1
26732,3857,career,2026-07-13,20,23,2,9,1
26733,3900,health,2026-07-13,36,27,0,0,0
26734,3924,relationships,2026-07-13,21,17,0,0,0
26735,3951,technology,2026-07-13,40,18,1,4,1
26736,3964,politics,2026-07-13,53,21,1,7,1
26737,3971,science,2026-07-13,58,24,1,5,1
26738,4004,travel,2026-07-13,18,18,1,4,1
26739,4009,education,2026-07-13,97,20,2,10,1
26740,4016,science,2026-07-13,24,26,1,4,1
26741,4063,technology,2026-07-13,13,15,0,1,0
26742,4150,science,2026-07-13,26,23,1,3,1
26743,4217,sports,2026-07-13,49,17,1,5,1
26744,4221,career,2026-07-13,41,18,0,0,0
26745,4222,career,2026-07-13,18,24,2,8,1
26746,4224,career,2026-07-13,51,39,5,17,1
26747,4270,technology,2026-07-13,25,29,1,5,1
26748,4289,career,2026-07-13,51,35,0,0,0
26749,4329,finance,2026-07-13,58,21,0,1,0
26750,4331,education,2026-07-13,67,26,2,8,1
26751,4349,technology,2026-07-13,45,23,2,11,1
26752,4364,finance,2026-07-13,24,22,2,3,1
26753,4398,career,2026-07-13,47,22,0,0,0
26754,4415,career,2026-07-13,23,24,1,5,1
26755,4441,technology,2026-07-13,27,21,3,14,1
26756,4445,politics,2026-07-13,47,21,0,0,0
26757,4475,travel,2026-07-13,38,26,1,3,1
26758,4553,education,2026-07-13,17,19,2,5,1
26759,4557,relationships,2026-07-13,18,19,0,0,0
26760,4567,sports,2026-07-13,52,33,2,12,1
26761,4677,health,2026-07-13,24,22,1,5,1
26762,4684,technology,2026-07-13,47,16,1,2,0
26763,4739,relationships,2026-07-13,50,26,2,9,1
26764,4753,career,2026-07-13,21,27,1,3,1
26765,4781,health,2026-07-13,86,24,1,6,1
26766,4851,career,2026-07-13,144,24,3,14,1
26767,4859,career,2026-07-13,41,15,1,5,1
26768,4878,technology,2026-07-13,44,22,1,5,1
26769,4887,career,2026-07-13,46,30,3,17,1
26770,4901,finance,2026-07-13,19,20,2,12,1
26771,4916,travel,2026-07-13,20,19,0,0,0
26772,4924,technology,2026-07-13,39,22,1,4,1
26773,4928,science,2026-07-13,40,20,3,9,1
26774,4966,finance,2026-07-13,15,15,3,14,1
26775,4993,travel,2026-07-13,23,25,3,7,1
26776,5018,finance,2026-07-13,16,16,1,5,1
26777,5029,technology,2026-07-13,29,19,0,0,0
26778,5036,science,2026-07-13,37,25,3,14,1
26779,5038,health,2026-07-13,20,14,1,4,1
26780,5044,politics,2026-07-13,86,25,0,0,0
26781,5076,sports,2026-07-13,17,17,0,1,0
26782,5104,finance,2026-07-13,88,25,1,6,1
26783,5126,health,2026-07-13,23,24,1,3,1
26784,5140,politics,2026-07-13,19,16,2,8,1
26785,5147,health,2026-07-13,30,28,1,5,1
26786,5151,travel,2026-07-13,98,27,2,14,1
26787,5191,relationships,2026-07-13,42,26,1,4,1
26788,5195,health,2026-07-13,24,26,1,4,1
26789,5232,travel,2026-07-13,23,21,2,8,1
26790,5245,relationships,2026-07-13,41,27,2,7,1
26791,5256,technology,2026-07-13,67,34,2,11,1
26792,5287,education,2026-07-13,28,26,2,9,1
26793,5303,science,2026-07-13,30,10,1,3,1
26794,5338,technology,2026-07-13,14,15,1,4,1
26795,5382,travel,2026-07-13,12,25,1,5,1
26796,5401,education,2026-07-13,45,28,1,6,1
26797,5410,relationships,2026-07-13,49,23,0,1,0
26798,5414,education,2026-07-13,30,47,7,29,1
26799,5452,technology,2026-07-13,40,15,0,1,0
26800,5480,finance,2026-07-13,30,15,0,1,0
26801,5502,politics,2026-07-13,61,32,3,21,1
26802,5512,relationships,2026-07-13,33,17,0,0,0
26803,5517,education,2026-07-13,22,16,2,8,1
26804,5521,politics,2026-07-13,65,30,1,4,1
26805,5523,science,2026-07-13,32,28,1,4,1
26806,5539,relationships,2026-07-13,58,24,0,1,0
26807,5553,relationships,2026-07-13,41,21,1,3,1
26808,5569,technology,2026-07-13,42,38,3,11,1
26809,5572,health,2026-07-13,24,20,2,7,1
26810,5593,education,2026-07-13,20,18,1,5,1
26811,5600,career,2026-07-13,23,14,4,16,1
26812,5603,technology,2026-07-13,53,31,1,5,1
26813,5696,technology,2026-07-13,48,17,2,10,1
26814,5704,finance,2026-07-13,46,18,2,8,1
26815,5736,finance,2026-07-13,16,29,1,6,1
26816,5745,relationships,2026-07-13,26,20,1,3,1
26817,5761,technology,2026-07-13,51,34,2,6,1
26818,5796,science,2026-07-13,41,31,0,0,0
26819,5799,sports,2026-07-13,47,18,1,5,1
26820,5843,travel,2026-07-13,26,28,0,0,0
26821,5847,health,2026-07-13,46,21,1,5,1
26822,5856,technology,2026-07-13,78,28,0,0,0
26823,5869,science,2026-07-13,27,17,4,25,1
26824,5872,career,2026-07-13,12,19,0,0,0
26825,5876,travel,2026-07-13,25,20,2,10,1
26826,5887,technology,2026-07-13,89,30,2,9,1
26827,5889,career,2026-07-13,32,18,2,5,1
26828,5898,relationships,2026-07-13,25,22,1,2,0
26829,5927,science,2026-07-13,49,30,5,26,1
26830,5955,relationships,2026-07-13,46,25,0,0,0
26831,5964,career,2026-07-13,20,17,3,13,1
26832,6003,science,2026-07-13,26,24,1,3,1
26833,6004,finance,2026-07-13,73,24,0,0,0
26834,6008,relationships,2026-07-13,46,20,0,1,0
26835,6015,travel,2026-07-13,11,14,1,4,1
26836,6050,finance,2026-07-13,52,22,1,6,1
26837,6082,relationships,2026-07-13,11,22,1,5,1
26838,6084,technology,2026-07-13,40,16,0,1,0
26839,6089,travel,2026-07-13,77,22,1,5,1
26840,6103,relationships,2026-07-13,34,24,0,1,0
26841,6119,politics,2026-07-13,41,25,1,2,0
26842,6123,technology,2026-07-13,26,19,1,4,1
26843,6156,education,2026-07-13,89,38,1,3,1
26844,6158,finance,2026-07-13,34,17,0,0,0
26845,6160,technology,2026-07-13,35,24,0,0,0
26846,6176,science,2026-07-13,58,17,2,8,1
26847,6185,politics,2026-07-13,40,17,1,4,1
26848,6247,sports,2026-07-13,21,23,0,1,0
26849,6253,technology,2026-07-13,103,25,2,11,1
26850,6257,politics,2026-07-13,30,18,0,1,0
26851,6302,relationships,2026-07-13,41,17,1,6,1
26852,6316,finance,2026-07-13,64,29,1,3,1
26853,6370,sports,2026-07-13,35,23,0,0,0
26854,6387,science,2026-07-13,40,24,2,12,1
26855,6423,technology,2026-07-13,6,15,0,0,0
26856,6442,technology,2026-07-13,48,21,0,0,0
26857,6465,technology,2026-07-13,36,24,2,8,1
26858,6469,education,2026-07-13,42,24,2,11,1
26859,6480,health,2026-07-13,37,21,4,23,1
26860,6517,finance,2026-07-13,36,26,2,13,1
26861,6555,finance,2026-07-13,148,31,1,6,1
26862,6586,relationships,2026-07-13,16,18,0,0,0
26863,6622,relationships,2026-07-13,39,22,1,2,0
26864,6659,sports,2026-07-13,96,35,0,1,0
26865,6672,science,2026-07-13,27,26,3,12,1
26866,6693,technology,2026-07-13,40,30,0,1,0
26867,6716,technology,2026-07-13,21,19,1,3,1
26868,6719,relationships,2026-07-13,42,35,2,13,1
26869,6723,travel,2026-07-13,22,29,2,11,1
26870,6736,education,2026-07-13,40,15,2,2,0
26871,6738,travel,2026-07-13,33,26,2,12,1
26872,6784,sports,2026-07-13,41,22,1,6,1
26873,6797,science,2026-07-13,19,20,0,1,0
26874,6853,sports,2026-07-13,36,21,0,0,0
26875,6879,sports,2026-07-13,37,22,2,7,1
26876,6922,politics,2026-07-13,58,16,1,4,1
26877,6924,finance,2026-07-13,27,30,4,18,1
26878,6949,education,2026-07-13,61,26,0,1,0
26879,6975,career,2026-07-13,21,38,4,24,1
26880,6980,career,2026-07-13,30,15,1,4,1
26881,6995,career,2026-07-13,39,26,1,4,1
26882,7020,science,2026-07-13,30,25,1,5,1
26883,7032,science,2026-07-13,76,30,1,5,1
26884,7034,travel,2026-07-13,13,30,1,4,1
26885,7037,sports,2026-07-13,19,14,2,8,1
26886,7065,politics,2026-07-13,26,36,3,12,1
26887,7096,technology,2026-07-13,55,28,2,10,1
26888,7104,career,2026-07-13,34,23,2,9,1
26889,7131,career,2026-07-13,54,25,0,1,0
26890,7147,travel,2026-07-13,36,30,0,0,0
26891,7160,relationships,2026-07-13,25,27,1,3,1
26892,7161,education,2026-07-13,18,26,2,4,1
26893,7168,science,2026-07-13,34,21,3,13,1
26894,7188,technology,2026-07-13,50,29,2,13,1
26895,7194,career,2026-07-13,36,24,0,1,0
26896,7211,health,2026-07-13,39,32,2,11,1
26897,7224,travel,2026-07-13,22,26,2,5,1
26898,7232,education,2026-07-13,39,25,2,8,1
26899,7255,travel,2026-07-13,24,24,4,19,1
26900,7338,science,2026-07-13,21,18,2,8,1
26901,7375,health,2026-07-13,55,16,4,20,1
26902,7410,education,2026-07-13,16,11,3,8,1
26903,7432,career,2026-07-13,22,21,0,0,0
26904,7466,technology,2026-07-13,31,16,1,5,1
26905,7469,science,2026-07-13,29,31,4,20,1
26906,7479,finance,2026-07-13,20,24,0,0,0
26907,7489,technology,2026-07-13,58,26,1,3,1
26908,7516,education,2026-07-13,61,30,3,16,1
26909,7517,sports,2026-07-13,105,20,0,0,0
26910,7525,finance,2026-07-13,38,32,0,0,0
26911,7526,sports,2026-07-13,41,28,0,0,0
26912,7544,education,2026-07-13,22,19,1,3,1
26913,7545,politics,2026-07-13,27,24,4,21,1
26914,7555,relationships,2026-07-13,16,15,0,1,0
26915,7602,science,2026-07-13,27,22,1,6,1
26916,7670,education,2026-07-13,101,28,1,2,0
26917,7673,technology,2026-07-13,61,24,4,20,1
26918,7678,technology,2026-07-13,36,41,2,11,1
26919,7688,health,2026-07-13,62,39,3,16,1
26920,7732,career,2026-07-13,59,21,2,10,1
26921,7742,travel,2026-07-13,40,20,0,0,0
26922,7746,technology,2026-07-13,14,18,1,5,1
26923,7749,career,2026-07-13,27,17,0,0,0
26924,7773,politics,2026-07-13,34,21,0,0,0
26925,7775,technology,2026-07-13,25,27,1,4,1
26926,7792,politics,2026-07-13,17,16,0,0,0
26927,7809,career,2026-07-13,18,23,1,3,1
26928,7816,politics,2026-07-13,70,31,2,15,1
26929,7818,health,2026-07-13,22,24,1,1,0
26930,7819,science,2026-07-13,89,40,0,1,0
26931,7855,finance,2026-07-13,70,21,1,3,1
26932,7883,travel,2026-07-13,27,22,3,16,1
26933,7940,technology,2026-07-13,42,18,1,5,1
26934,7949,health,2026-07-13,30,26,0,1,0
26935,7955,education,2026-07-13,101,26,2,5,1
26936,7959,relationships,2026-07-13,36,22,1,3,1
26937,7970,science,2026-07-13,51,26,0,0,0
26938,7983,career,2026-07-13,26,22,2,8,1
26939,7986,technology,2026-07-13,20,16,3,6,1
26940,7988,health,2026-07-13,76,21,4,18,1
26941,8008,career,2026-07-13,38,19,1,5,1
26942,8025,science,2026-07-13,22,19,1,3,1
26943,8065,career,2026-07-13,64,17,3,14,1
26944,8080,sports,2026-07-13,17,12,3,15,1
26945,8126,technology,2026-07-13,24,28,0,1,0
26946,8142,relationships,2026-07-13,35,16,4,23,1
26947,8146,sports,2026-07-13,17,20,0,0,0
26948,8177,health,2026-07-13,66,28,1,5,1
26949,8201,relationships,2026-07-13,36,23,2,10,1
26950,8204,technology,2026-07-13,32,22,2,11,1
26951,8244,relationships,2026-07-13,31,23,1,3,1
26952,8258,sports,2026-07-13,30,17,1,5,1
26953,8265,finance,2026-07-13,17,20,2,13,1
26954,8297,career,2026-07-13,18,14,2,5,1
26955,8300,health,2026-07-13,10,15,3,7,1
26956,8370,politics,2026-07-13,81,32,1,6,1
26957,8405,career,2026-07-13,22,20,1,6,1
26958,8452,science,2026-07-13,76,26,1,6,1
