user_id,variant,country,device_type,num_questions_asked,avg_word_count,quality_answer_rate,assignment_date
8930,control,US,mobile,4,30.5,0.75,2026-06-01
8931,treatment,IN,mobile,2,76.0,0.5,2026-06-04
8932,control,GB,desktop,0,,,2026-06-03
8933,treatment,PH,desktop,2,74.5,1.0,2026-06-02
8934,treatment,US,mobile,0,,,2026-06-01
8935,control,PH,mobile,5,27.0,1.0,2026-06-04
8936,treatment,BR,desktop,5,42.0,1.0,2026-06-02
8937,control,CA,desktop,2,23.0,1.0,2026-06-01
8938,treatment,IN,tablet,1,67.0,1.0,2026-06-01
8939,control,BR,desktop,5,20.8,0.6,2026-06-04
8940,control,US,mobile,10,28.3,0.5,2026-06-04
8941,treatment,PH,mobile,0,,,2026-06-01
8942,control,BR,desktop,1,14.0,0.0,2026-06-03
8943,control,GB,desktop,5,33.2,1.0,2026-06-01
8944,control,IN,mobile,2,38.0,0.5,2026-06-03
8945,treatment,CA,mobile,7,53.4,0.857,2026-06-01
8946,treatment,IN,mobile,3,56.7,0.667,2026-06-03
8947,treatment,DE,desktop,0,,,2026-06-03
8948,treatment,AU,desktop,0,,,2026-06-02
8949,control,IN,mobile,10,33.9,0.7,2026-06-05
8950,treatment,IN,mobile,3,22.7,0.667,2026-06-03
8951,control,CA,desktop,2,42.0,1.0,2026-06-05
8952,treatment,US,mobile,4,73.5,0.75,2026-06-05
8953,treatment,BR,desktop,2,51.5,1.0,2026-06-01
8954,control,AU,mobile,4,35.5,0.5,2026-06-05
8955,treatment,US,desktop,1,82.0,1.0,2026-06-04
8956,control,DE,mobile,6,26.0,0.667,2026-06-03
8957,treatment,PH,mobile,6,39.3,0.667,2026-06-02
8958,control,US,desktop,0,,,2026-06-02
8959,treatment,IN,mobile,0,,,2026-06-03
8960,control,BR,desktop,2,25.5,0.5,2026-06-05
8961,control,PH,tablet,8,27.0,0.875,2026-06-03
8962,control,BR,mobile,0,,,2026-06-04
8963,control,AU,desktop,0,,,2026-06-04
8964,control,DE,desktop,6,43.0,1.0,2026-06-05
8965,control,US,mobile,4,25.5,0.75,2026-06-05
8966,control,DE,mobile,7,35.7,0.857,2026-06-05
8967,control,US,mobile,0,,,2026-06-05
8968,treatment,DE,desktop,5,49.2,0.6,2026-06-04
8969,treatment,IN,mobile,8,46.4,0.5,2026-06-03
8970,treatment,DE,mobile,4,46.5,0.75,2026-06-02
8971,treatment,IN,mobile,1,11.0,1.0,2026-06-03
8972,treatment,PH,desktop,1,66.0,1.0,2026-06-04
8973,control,IN,mobile,2,29.0,0.5,2026-06-01
8974,treatment,US,mobile,0,,,2026-06-05
8975,control,DE,desktop,2,26.5,1.0,2026-06-05
8976,control,US,mobile,0,,,2026-06-05
8977,treatment,PH,mobile,1,100.0,1.0,2026-06-05
8978,control,IN,mobile,0,,,2026-06-02
8979,control,IN,desktop,3,39.0,0.333,2026-06-03
8980,treatment,GB,mobile,2,28.5,0.5,2026-06-04
8981,control,IN,tablet,1,51.0,1.0,2026-06-02
8982,control,CA,mobile,2,36.0,1.0,2026-06-04
8983,treatment,AU,mobile,2,48.0,0.5,2026-06-02
8984,control,IN,mobile,4,40.0,1.0,2026-06-01
8985,treatment,DE,mobile,7,42.9,0.429,2026-06-05
8986,control,PH,mobile,5,42.8,0.6,2026-06-04
8987,treatment,AU,mobile,9,39.0,0.667,2026-06-03
8988,control,PH,mobile,1,28.0,0.0,2026-06-03
8989,control,IN,desktop,8,38.0,0.875,2026-06-03
8990,treatment,IN,mobile,2,66.5,0.5,2026-06-03
8991,treatment,AU,desktop,3,49.7,1.0,2026-06-04
8992,control,IN,mobile,1,17.0,0.0,2026-06-03
8993,control,US,mobile,6,41.7,0.833,2026-06-02
8994,control,DE,mobile,15,28.4,0.4,2026-06-02
8995,treatment,US,desktop,2,53.0,0.5,2026-06-04
8996,control,AU,mobile,1,13.0,0.0,2026-06-01
8997,control,IN,mobile,5,38.0,1.0,2026-06-05
8998,treatment,DE,mobile,1,56.0,1.0,2026-06-03
8999,control,US,mobile,9,29.1,0.778,2026-06-02
9000,control,GB,mobile,3,37.0,0.333,2026-06-04
9001,control,IN,desktop,1,31.0,1.0,2026-06-03
9002,control,IN,desktop,5,22.4,0.4,2026-06-02
9003,treatment,BR,desktop,2,27.0,0.5,2026-06-05
9004,treatment,DE,desktop,2,89.5,1.0,2026-06-03
9005,control,US,mobile,4,40.2,0.5,2026-06-05
9006,control,US,desktop,4,38.8,0.75,2026-06-04
9007,control,AU,desktop,3,30.3,0.667,2026-06-03
9008,control,IN,mobile,3,29.3,1.0,2026-06-02
9009,control,CA,mobile,5,29.4,0.6,2026-06-02
9010,control,AU,mobile,4,26.2,0.75,2026-06-01
9011,control,PH,mobile,3,29.3,0.667,2026-06-02
9012,treatment,GB,mobile,7,72.7,0.857,2026-06-05
9013,treatment,CA,mobile,2,28.0,0.5,2026-06-01
9014,treatment,BR,mobile,0,,,2026-06-04
9015,control,PH,mobile,2,35.5,0.5,2026-06-02
9016,control,GB,mobile,2,20.5,1.0,2026-06-04
9017,control,PH,desktop,3,39.7,0.667,2026-06-04
9018,treatment,GB,desktop,2,32.0,0.5,2026-06-03
9019,control,IN,mobile,4,36.8,0.5,2026-06-04
9020,treatment,US,mobile,4,52.8,0.5,2026-06-05
9021,treatment,IN,mobile,3,39.3,1.0,2026-06-02
9022,treatment,PH,mobile,1,21.0,1.0,2026-06-05
9023,control,US,mobile,1,49.0,1.0,2026-06-04
9024,control,BR,desktop,6,37.2,0.5,2026-06-01
9025,control,IN,desktop,1,24.0,1.0,2026-06-03
9026,control,PH,desktop,1,29.0,1.0,2026-06-01
9027,treatment,IN,mobile,3,51.7,0.667,2026-06-04
9028,treatment,IN,mobile,2,32.5,1.0,2026-06-04
9029,control,GB,mobile,1,22.0,1.0,2026-06-04
9030,control,PH,mobile,4,75.8,0.5,2026-06-05
9031,treatment,IN,desktop,6,38.7,0.833,2026-06-05
9032,treatment,US,mobile,1,39.0,1.0,2026-06-01
9033,treatment,US,mobile,4,48.2,1.0,2026-06-05
9034,treatment,IN,mobile,0,,,2026-06-01
9035,control,BR,desktop,0,,,2026-06-04
9036,treatment,GB,mobile,9,47.2,0.556,2026-06-01
9037,control,IN,desktop,2,35.0,1.0,2026-06-04
9038,control,US,desktop,0,,,2026-06-04
9039,treatment,US,desktop,2,36.5,0.5,2026-06-05
9040,control,GB,mobile,1,30.0,1.0,2026-06-01
9041,treatment,IN,mobile,2,62.0,1.0,2026-06-03
9042,treatment,IN,mobile,3,35.0,1.0,2026-06-02
9043,treatment,BR,mobile,2,46.0,1.0,2026-06-03
9044,treatment,BR,desktop,3,68.0,1.0,2026-06-01
9045,control,BR,mobile,0,,,2026-06-03
9046,treatment,BR,mobile,3,63.7,0.333,2026-06-05
9047,treatment,US,mobile,5,78.6,1.0,2026-06-02
9048,control,DE,mobile,3,41.7,0.333,2026-06-04
9049,control,DE,mobile,1,45.0,1.0,2026-06-03
9050,treatment,US,mobile,1,89.0,0.0,2026-06-01
9051,control,US,desktop,2,32.5,0.0,2026-06-01
9052,treatment,IN,mobile,1,49.0,1.0,2026-06-01
9053,control,US,mobile,4,42.8,1.0,2026-06-03
9054,control,GB,mobile,3,23.0,1.0,2026-06-04
9055,control,US,desktop,11,40.3,0.818,2026-06-03
9056,control,US,mobile,3,46.0,0.667,2026-06-01
9057,treatment,AU,desktop,7,45.1,0.714,2026-06-03
9058,treatment,US,mobile,6,32.5,0.333,2026-06-05
9059,treatment,IN,desktop,3,64.0,0.667,2026-06-03
9060,treatment,AU,mobile,3,28.3,0.667,2026-06-05
9061,control,US,desktop,0,,,2026-06-04
9062,control,GB,desktop,1,60.0,1.0,2026-06-05
9063,treatment,PH,desktop,4,48.8,1.0,2026-06-03
9064,control,IN,desktop,4,29.0,1.0,2026-06-03
9065,control,AU,mobile,1,42.0,0.0,2026-06-03
9066,control,US,mobile,10,39.3,0.9,2026-06-02
9067,control,IN,mobile,6,35.7,0.833,2026-06-04
9068,control,IN,mobile,2,26.0,0.0,2026-06-03
9069,treatment,GB,mobile,6,34.7,0.833,2026-06-03
9070,treatment,BR,mobile,0,,,2026-06-02
9071,control,IN,mobile,1,34.0,1.0,2026-06-01
9072,control,BR,desktop,7,37.0,0.429,2026-06-03
9073,control,IN,mobile,1,25.0,1.0,2026-06-01
9074,treatment,PH,mobile,4,34.0,0.75,2026-06-03
9075,control,US,mobile,1,34.0,1.0,2026-06-05
9076,control,CA,desktop,0,,,2026-06-02
9077,control,DE,mobile,17,34.2,0.706,2026-06-02
9078,control,DE,mobile,12,34.0,0.75,2026-06-04
9079,control,IN,desktop,3,20.3,0.0,2026-06-04
9080,treatment,IN,mobile,13,47.8,0.462,2026-06-05
9081,control,IN,mobile,5,25.0,0.8,2026-06-01
9082,treatment,US,desktop,2,40.5,0.5,2026-06-04
9083,control,GB,desktop,2,39.0,0.0,2026-06-01
9084,treatment,US,desktop,2,120.5,0.5,2026-06-03
9085,control,CA,mobile,13,29.4,0.923,2026-06-03
9086,treatment,US,mobile,3,36.7,1.0,2026-06-04
9087,treatment,IN,desktop,3,42.7,0.0,2026-06-04
9088,treatment,GB,mobile,3,40.0,0.667,2026-06-02
9089,control,GB,desktop,5,32.6,0.4,2026-06-02
9090,control,US,mobile,4,34.2,0.5,2026-06-02
9091,control,BR,mobile,1,14.0,1.0,2026-06-04
9092,treatment,IN,mobile,1,47.0,1.0,2026-06-02
9093,treatment,GB,mobile,2,48.0,1.0,2026-06-05
9094,treatment,US,mobile,6,48.5,0.667,2026-06-04
9095,control,IN,desktop,1,48.0,1.0,2026-06-05
9096,control,US,desktop,1,38.0,1.0,2026-06-01
9097,control,IN,desktop,3,41.3,0.667,2026-06-05
9098,control,US,desktop,3,49.0,0.667,2026-06-04
9099,treatment,US,mobile,3,45.3,1.0,2026-06-01
9100,control,IN,mobile,2,36.5,1.0,2026-06-01
9101,treatment,CA,mobile,12,47.3,0.667,2026-06-02
9102,treatment,DE,mobile,4,54.8,0.5,2026-06-02
9103,treatment,IN,mobile,3,57.7,0.667,2026-06-04
9104,treatment,GB,mobile,3,49.3,0.333,2026-06-02
9105,treatment,IN,mobile,6,43.8,0.667,2026-06-01
9106,treatment,BR,mobile,2,37.0,1.0,2026-06-04
9107,control,DE,mobile,2,47.5,0.5,2026-06-05
9108,treatment,DE,mobile,2,59.5,1.0,2026-06-04
9109,control,US,tablet,4,47.2,0.5,2026-06-05
9110,treatment,AU,mobile,1,64.0,0.0,2026-06-03
9111,control,PH,desktop,2,46.0,0.5,2026-06-02
9112,control,CA,mobile,1,33.0,0.0,2026-06-03
9113,treatment,GB,mobile,3,51.3,0.333,2026-06-05
9114,control,IN,mobile,1,14.0,1.0,2026-06-01
9115,treatment,US,mobile,0,,,2026-06-02
9116,control,IN,mobile,1,62.0,0.0,2026-06-02
9117,control,GB,desktop,3,29.7,1.0,2026-06-03
9118,control,BR,desktop,4,39.8,1.0,2026-06-01
9119,treatment,PH,mobile,3,49.0,0.667,2026-06-01
9120,control,US,mobile,5,30.8,0.8,2026-06-05
9121,control,US,desktop,8,35.1,0.75,2026-06-03
9122,control,US,desktop,0,,,2026-06-05
9123,treatment,US,mobile,0,,,2026-06-02
9124,control,IN,mobile,0,,,2026-06-05
9125,treatment,IN,tablet,3,27.3,0.333,2026-06-02
9126,control,BR,desktop,2,23.5,1.0,2026-06-05
9127,treatment,IN,mobile,4,26.0,0.0,2026-06-01
9128,treatment,US,tablet,1,34.0,0.0,2026-06-05
9129,control,IN,mobile,4,22.5,1.0,2026-06-02
9130,treatment,IN,mobile,2,118.0,0.5,2026-06-04
9131,control,GB,mobile,2,63.5,1.0,2026-06-03
9132,control,US,mobile,3,34.0,0.333,2026-06-03
9133,control,IN,mobile,4,29.8,0.75,2026-06-01
9134,control,IN,mobile,1,34.0,0.0,2026-06-04
9135,control,BR,mobile,1,35.0,0.0,2026-06-01
9136,control,US,mobile,2,28.0,0.5,2026-06-05
9137,control,DE,desktop,2,22.0,0.0,2026-06-02
9138,control,US,mobile,7,29.3,0.714,2026-06-05
9139,treatment,US,mobile,6,60.5,0.667,2026-06-02
9140,treatment,IN,desktop,2,61.5,1.0,2026-06-05
9141,control,BR,mobile,0,,,2026-06-02
9142,treatment,BR,desktop,8,35.0,0.5,2026-06-05
9143,control,CA,mobile,4,29.5,0.5,2026-06-02
9144,treatment,US,mobile,3,37.7,0.333,2026-06-01
9145,treatment,IN,mobile,3,49.0,0.333,2026-06-01
9146,control,AU,mobile,1,39.0,1.0,2026-06-02
9147,treatment,BR,mobile,4,33.8,0.75,2026-06-04
9148,treatment,BR,desktop,4,58.2,0.25,2026-06-04
9149,control,US,mobile,1,24.0,0.0,2026-06-04
9150,treatment,US,mobile,1,34.0,0.0,2026-06-02
9151,treatment,PH,mobile,4,42.2,0.5,2026-06-01
9152,treatment,US,tablet,0,,,2026-06-05
9153,treatment,AU,desktop,4,45.8,0.75,2026-06-03
9154,treatment,US,desktop,4,66.0,0.25,2026-06-02
9155,treatment,IN,desktop,1,38.0,1.0,2026-06-01
9156,control,CA,desktop,7,32.4,0.571,2026-06-05
9157,treatment,IN,desktop,0,,,2026-06-03
9158,control,GB,desktop,1,24.0,1.0,2026-06-05
9159,treatment,IN,desktop,2,56.5,1.0,2026-06-02
9160,treatment,IN,desktop,6,52.2,0.833,2026-06-03
9161,treatment,GB,mobile,4,66.2,1.0,2026-06-02
9162,control,IN,tablet,3,26.0,0.333,2026-06-03
9163,control,US,mobile,3,37.7,1.0,2026-06-02
9164,treatment,CA,mobile,0,,,2026-06-02
9165,treatment,US,mobile,5,40.6,0.6,2026-06-01
9166,treatment,IN,mobile,6,55.3,0.667,2026-06-05
9167,treatment,BR,mobile,4,32.2,0.5,2026-06-02
9168,treatment,US,desktop,11,58.6,0.909,2026-06-05
9169,control,BR,mobile,2,31.5,1.0,2026-06-01
9170,treatment,US,mobile,5,48.0,1.0,2026-06-01
9171,treatment,US,mobile,4,38.8,0.75,2026-06-05
9172,treatment,GB,mobile,2,23.0,0.5,2026-06-05
9173,control,IN,desktop,1,25.0,1.0,2026-06-01
9174,treatment,CA,mobile,5,46.8,0.8,2026-06-03
9175,treatment,GB,desktop,3,31.0,0.667,2026-06-01
9176,treatment,US,mobile,1,79.0,0.0,2026-06-02
9177,treatment,PH,mobile,6,65.2,0.833,2026-06-03
9178,control,US,mobile,4,40.5,0.5,2026-06-01
9179,control,BR,desktop,2,33.0,0.5,2026-06-04
9180,control,IN,mobile,4,31.8,1.0,2026-06-04
9181,control,PH,mobile,4,40.5,0.5,2026-06-01
9182,treatment,BR,mobile,0,,,2026-06-04
9183,control,US,mobile,2,17.5,0.0,2026-06-02
9184,treatment,AU,mobile,2,70.5,0.5,2026-06-05
9185,control,DE,mobile,0,,,2026-06-02
9186,control,DE,mobile,2,23.5,0.5,2026-06-02
9187,treatment,DE,mobile,1,25.0,1.0,2026-06-02
9188,control,PH,mobile,1,23.0,0.0,2026-06-01
9189,control,IN,mobile,1,33.0,1.0,2026-06-02
9190,treatment,US,mobile,2,47.5,1.0,2026-06-02
9191,control,US,desktop,0,,,2026-06-04
9192,treatment,DE,mobile,6,34.3,0.833,2026-06-05
9193,treatment,BR,mobile,0,,,2026-06-05
9194,control,IN,tablet,1,26.0,0.0,2026-06-02
9195,treatment,PH,mobile,0,,,2026-06-05
9196,treatment,PH,mobile,3,44.7,0.667,2026-06-01
9197,control,IN,mobile,8,38.4,0.5,2026-06-05
9198,treatment,US,mobile,1,46.0,1.0,2026-06-05
9199,control,AU,desktop,3,19.3,0.333,2026-06-03
9200,treatment,US,desktop,6,48.7,0.833,2026-06-04
9201,treatment,IN,mobile,5,73.0,0.8,2026-06-03
9202,treatment,PH,desktop,3,55.3,1.0,2026-06-01
9203,treatment,CA,mobile,3,64.0,1.0,2026-06-04
9204,treatment,IN,desktop,4,40.2,0.75,2026-06-01
9205,treatment,IN,mobile,4,61.8,0.75,2026-06-01
9206,treatment,US,desktop,3,41.7,0.333,2026-06-05
9207,treatment,PH,mobile,1,46.0,1.0,2026-06-02
9208,treatment,IN,mobile,0,,,2026-06-05
9209,treatment,GB,mobile,0,,,2026-06-05
9210,treatment,AU,mobile,3,20.0,0.667,2026-06-05
9211,control,US,mobile,2,26.0,0.5,2026-06-04
9212,control,BR,mobile,5,28.4,0.6,2026-06-05
9213,treatment,GB,mobile,11,46.5,0.636,2026-06-01
9214,treatment,PH,desktop,2,56.5,1.0,2026-06-01
9215,treatment,PH,tablet,1,20.0,0.0,2026-06-05
9216,control,BR,mobile,1,22.0,0.0,2026-06-03
9217,treatment,US,mobile,3,50.0,0.667,2026-06-02
9218,treatment,US,mobile,1,51.0,1.0,2026-06-01
9219,treatment,IN,mobile,3,40.3,0.667,2026-06-04
9220,treatment,AU,mobile,0,,,2026-06-01
9221,control,IN,mobile,1,49.0,1.0,2026-06-05
9222,treatment,CA,tablet,2,19.5,0.5,2026-06-04
9223,treatment,US,mobile,1,54.0,1.0,2026-06-03
9224,treatment,DE,mobile,1,43.0,1.0,2026-06-05
9225,treatment,GB,mobile,0,,,2026-06-04
9226,control,IN,mobile,3,17.7,0.667,2026-06-04
9227,treatment,IN,desktop,0,,,2026-06-05
9228,control,IN,mobile,2,30.0,1.0,2026-06-03
9229,control,US,mobile,4,27.5,0.75,2026-06-03
9230,treatment,US,mobile,8,65.5,0.875,2026-06-04
9231,treatment,BR,mobile,1,70.0,1.0,2026-06-01
9232,treatment,PH,mobile,4,46.5,0.5,2026-06-04
9233,control,PH,desktop,2,44.0,0.5,2026-06-02
9234,treatment,AU,mobile,1,41.0,1.0,2026-06-04
9235,treatment,PH,mobile,4,31.2,0.25,2026-06-02
9236,treatment,US,mobile,2,48.5,1.0,2026-06-03
9237,treatment,US,desktop,1,63.0,0.0,2026-06-03
9238,treatment,IN,tablet,3,44.0,0.667,2026-06-03
9239,treatment,PH,desktop,7,39.9,0.714,2026-06-03
9240,treatment,BR,mobile,10,49.1,0.8,2026-06-03
9241,control,PH,tablet,3,19.7,0.667,2026-06-03
9242,control,PH,tablet,3,22.0,1.0,2026-06-02
9243,control,US,mobile,0,,,2026-06-05
9244,control,PH,mobile,0,,,2026-06-03
9245,control,US,mobile,5,25.2,0.6,2026-06-03
9246,control,IN,desktop,6,27.3,0.667,2026-06-02
9247,control,US,mobile,2,21.0,0.5,2026-06-03
9248,treatment,IN,mobile,11,46.7,0.364,2026-06-02
9249,control,DE,mobile,2,38.0,1.0,2026-06-05
9250,control,BR,tablet,7,36.1,0.857,2026-06-04
9251,control,IN,mobile,0,,,2026-06-02
9252,treatment,CA,mobile,14,38.8,0.571,2026-06-01
9253,control,US,desktop,1,19.0,1.0,2026-06-03
9254,treatment,US,mobile,5,62.0,0.8,2026-06-02
9255,treatment,IN,mobile,1,52.0,1.0,2026-06-04
9256,treatment,DE,mobile,2,64.5,1.0,2026-06-04
9257,treatment,US,desktop,2,70.0,0.5,2026-06-04
9258,treatment,IN,desktop,1,39.0,1.0,2026-06-02
9259,treatment,US,mobile,2,28.0,0.0,2026-06-01
9260,treatment,US,mobile,10,47.8,1.0,2026-06-01
9261,treatment,AU,mobile,1,24.0,1.0,2026-06-03
9262,control,US,desktop,3,24.0,1.0,2026-06-01
9263,control,IN,desktop,8,38.8,0.625,2026-06-04
9264,treatment,IN,desktop,2,38.5,0.5,2026-06-04
9265,control,DE,desktop,7,28.1,0.429,2026-06-02
9266,treatment,US,mobile,2,85.0,1.0,2026-06-05
9267,treatment,AU,desktop,1,58.0,1.0,2026-06-03
9268,treatment,US,mobile,4,41.5,1.0,2026-06-05
9269,control,BR,mobile,1,42.0,0.0,2026-06-03
9270,control,GB,desktop,6,29.2,0.833,2026-06-03
9271,control,US,mobile,1,20.0,0.0,2026-06-03
9272,treatment,US,mobile,1,29.0,1.0,2026-06-02
9273,treatment,IN,mobile,1,23.0,0.0,2026-06-03
9274,treatment,BR,mobile,1,31.0,0.0,2026-06-03
9275,treatment,GB,tablet,4,46.0,0.75,2026-06-04
9276,treatment,GB,mobile,2,30.0,0.5,2026-06-04
9277,control,IN,mobile,0,,,2026-06-04
9278,control,BR,desktop,2,66.5,0.5,2026-06-05
9279,treatment,CA,mobile,5,31.2,0.6,2026-06-03
9280,treatment,PH,mobile,3,66.0,0.0,2026-06-05
9281,treatment,AU,desktop,4,56.0,0.5,2026-06-03
9282,treatment,GB,mobile,3,38.3,1.0,2026-06-01
9283,control,IN,mobile,3,27.3,0.667,2026-06-03
9284,control,BR,desktop,0,,,2026-06-01
9285,control,IN,mobile,3,31.3,0.667,2026-06-05
9286,treatment,PH,mobile,1,28.0,1.0,2026-06-01
9287,control,BR,desktop,0,,,2026-06-03
9288,treatment,US,desktop,8,41.0,0.75,2026-06-02
9289,treatment,CA,mobile,1,46.0,1.0,2026-06-05
9290,control,PH,mobile,0,,,2026-06-04
9291,treatment,IN,mobile,5,65.8,0.8,2026-06-05
9292,treatment,US,mobile,14,37.9,0.429,2026-06-02
9293,treatment,US,desktop,1,64.0,1.0,2026-06-04
9294,control,IN,mobile,0,,,2026-06-05
9295,control,US,mobile,0,,,2026-06-04
9296,control,AU,mobile,1,30.0,0.0,2026-06-04
9297,treatment,GB,tablet,4,55.0,0.75,2026-06-03
9298,treatment,BR,mobile,3,56.7,1.0,2026-06-04
9299,treatment,IN,mobile,1,48.0,1.0,2026-06-01
9300,treatment,BR,desktop,7,39.9,0.857,2026-06-04
9301,control,US,mobile,8,30.6,0.625,2026-06-03
9302,control,US,mobile,2,41.0,0.5,2026-06-04
9303,treatment,IN,mobile,0,,,2026-06-05
9304,control,DE,mobile,2,33.5,1.0,2026-06-03
9305,treatment,IN,mobile,1,33.0,1.0,2026-06-01
9306,control,IN,desktop,1,18.0,1.0,2026-06-04
9307,treatment,BR,mobile,3,39.7,1.0,2026-06-04
9308,treatment,PH,desktop,5,37.4,0.4,2026-06-01
9309,treatment,BR,desktop,1,20.0,1.0,2026-06-03
9310,treatment,BR,mobile,2,51.5,1.0,2026-06-04
9311,control,US,desktop,1,30.0,1.0,2026-06-03
9312,control,IN,desktop,5,28.4,0.8,2026-06-04
9313,treatment,BR,tablet,1,62.0,1.0,2026-06-05
9314,control,IN,tablet,4,60.2,0.25,2026-06-03
9315,treatment,US,mobile,3,39.3,0.667,2026-06-04
9316,treatment,IN,mobile,0,,,2026-06-01
9317,treatment,PH,mobile,2,65.0,0.5,2026-06-05
9318,treatment,US,mobile,1,36.0,1.0,2026-06-03
9319,treatment,US,desktop,14,50.4,0.643,2026-06-02
9320,control,DE,mobile,7,31.6,0.857,2026-06-03
9321,control,IN,mobile,3,30.3,1.0,2026-06-01
9322,treatment,GB,tablet,2,60.0,0.5,2026-06-04
9323,treatment,GB,mobile,3,51.0,0.333,2026-06-03
9324,control,US,mobile,2,35.0,0.5,2026-06-01
9325,control,IN,mobile,1,32.0,1.0,2026-06-01
9326,treatment,IN,mobile,3,43.0,0.667,2026-06-04
9327,control,GB,desktop,4,21.0,0.25,2026-06-01
9328,control,DE,mobile,1,31.0,0.0,2026-06-05
9329,control,IN,mobile,2,31.0,0.5,2026-06-04
9330,control,IN,desktop,2,61.5,1.0,2026-06-04
9331,treatment,IN,mobile,0,,,2026-06-03
9332,control,BR,mobile,1,23.0,1.0,2026-06-05
9333,treatment,AU,mobile,2,38.5,0.5,2026-06-03
9334,treatment,IN,mobile,2,53.0,1.0,2026-06-01
9335,treatment,GB,mobile,2,37.5,1.0,2026-06-01
9336,control,IN,mobile,4,32.8,0.75,2026-06-02
9337,treatment,IN,mobile,2,44.5,1.0,2026-06-03
9338,control,DE,mobile,6,36.3,0.5,2026-06-04
9339,treatment,CA,desktop,4,46.0,0.75,2026-06-05
9340,control,IN,mobile,5,21.2,0.8,2026-06-03
9341,control,IN,mobile,1,41.0,0.0,2026-06-04
9342,control,IN,mobile,2,27.0,0.5,2026-06-03
9343,treatment,PH,desktop,3,57.7,1.0,2026-06-05
9344,control,BR,mobile,4,30.2,0.75,2026-06-03
9345,treatment,DE,mobile,5,61.4,0.8,2026-06-04
9346,treatment,IN,mobile,2,42.0,0.5,2026-06-03
9347,control,AU,mobile,0,,,2026-06-05
9348,treatment,GB,mobile,1,26.0,1.0,2026-06-03
9349,control,IN,mobile,4,27.5,0.25,2026-06-02
9350,control,US,desktop,3,28.3,0.667,2026-06-03
9351,control,GB,mobile,1,35.0,1.0,2026-06-03
9352,treatment,US,mobile,4,53.5,1.0,2026-06-02
9353,treatment,US,mobile,9,36.7,0.556,2026-06-04
9354,control,BR,mobile,1,22.0,0.0,2026-06-01
9355,treatment,US,desktop,4,65.5,0.75,2026-06-05
9356,control,US,desktop,12,26.0,0.417,2026-06-05
9357,control,BR,desktop,2,43.0,1.0,2026-06-04
9358,control,DE,desktop,4,33.8,0.75,2026-06-03
9359,control,PH,mobile,4,22.5,0.25,2026-06-05
9360,treatment,US,desktop,5,58.4,0.6,2026-06-02
9361,treatment,PH,mobile,1,25.0,1.0,2026-06-02
9362,control,US,mobile,2,36.5,1.0,2026-06-02
9363,treatment,US,mobile,2,72.0,1.0,2026-06-03
9364,control,US,mobile,0,,,2026-06-03
9365,control,US,mobile,1,40.0,1.0,2026-06-03
9366,treatment,IN,mobile,5,60.0,0.8,2026-06-05
9367,treatment,IN,desktop,1,24.0,0.0,2026-06-05
9368,control,IN,mobile,6,34.8,0.833,2026-06-04
9369,treatment,DE,desktop,5,69.0,0.8,2026-06-05
9370,control,IN,mobile,3,25.7,1.0,2026-06-04
9371,treatment,IN,desktop,3,39.3,0.667,2026-06-03
9372,treatment,BR,desktop,2,24.5,0.5,2026-06-04
9373,treatment,DE,mobile,2,32.5,0.0,2026-06-03
9374,control,CA,desktop,1,62.0,1.0,2026-06-04
9375,control,IN,mobile,3,34.3,1.0,2026-06-01
9376,control,DE,mobile,1,6.0,0.0,2026-06-05
9377,treatment,PH,mobile,1,62.0,1.0,2026-06-02
9378,treatment,GB,mobile,5,49.2,1.0,2026-06-01
9379,treatment,PH,mobile,5,54.2,0.8,2026-06-01
9380,treatment,IN,mobile,6,34.2,0.833,2026-06-03
9381,control,US,desktop,1,12.0,1.0,2026-06-02
9382,treatment,IN,mobile,3,71.0,0.667,2026-06-05
9383,control,US,mobile,2,27.0,1.0,2026-06-05
9384,control,US,mobile,8,23.6,0.625,2026-06-02
9385,treatment,IN,mobile,1,46.0,0.0,2026-06-01
9386,control,US,desktop,2,30.0,1.0,2026-06-05
9387,control,US,desktop,1,42.0,1.0,2026-06-05
9388,treatment,IN,mobile,1,22.0,0.0,2026-06-04
9389,control,US,mobile,0,,,2026-06-02
9390,control,US,desktop,5,29.2,0.6,2026-06-01
9391,treatment,IN,mobile,0,,,2026-06-01
9392,control,CA,mobile,0,,,2026-06-01
9393,control,US,desktop,2,21.5,1.0,2026-06-03
9394,control,BR,mobile,0,,,2026-06-03
9395,treatment,DE,desktop,1,40.0,1.0,2026-06-04
9396,control,GB,mobile,6,36.0,0.333,2026-06-05
9397,control,PH,mobile,3,44.3,0.667,2026-06-04
9398,control,BR,desktop,3,47.7,0.333,2026-06-05
9399,treatment,IN,mobile,2,47.0,1.0,2026-06-01
9400,control,US,mobile,2,23.5,0.5,2026-06-02
9401,control,AU,mobile,3,23.3,1.0,2026-06-05
9402,treatment,IN,mobile,4,53.0,0.75,2026-06-01
9403,treatment,PH,desktop,2,41.0,1.0,2026-06-01
9404,treatment,US,desktop,3,33.7,0.667,2026-06-04
9405,control,GB,mobile,6,26.7,1.0,2026-06-01
9406,control,BR,mobile,4,37.8,0.75,2026-06-02
9407,treatment,IN,mobile,4,39.8,1.0,2026-06-01
9408,control,US,mobile,4,26.5,0.75,2026-06-03
9409,control,US,mobile,1,29.0,1.0,2026-06-01
