question_id,user_id,topic,created_date,word_count,num_views,num_answers,num_upvotes,got_quality_answer,is_word_count_outlier,is_upvotes_outlier
29293,7010,science,2026-07-17,20,23,2,6,TRUE,FALSE,FALSE
29294,7029,politics,2026-07-17,66,27,3,10,TRUE,FALSE,FALSE
29295,7056,technology,2026-07-17,25,21,3,17,TRUE,FALSE,FALSE
29296,7067,technology,2026-07-17,20,14,0,0,FALSE,FALSE,FALSE
29297,7100,health,2026-07-17,34,33,2,8,TRUE,FALSE,FALSE
29298,7188,health,2026-07-17,58,31,1,4,TRUE,FALSE,FALSE
29299,7193,health,2026-07-17,50,27,7,24,TRUE,FALSE,TRUE
29300,7220,health,2026-07-17,109,28,1,5,TRUE,TRUE,FALSE
29301,7221,health,2026-07-17,56,19,1,6,TRUE,FALSE,FALSE
29302,7225,education,2026-07-17,14,21,0,0,FALSE,FALSE,FALSE
29303,7230,politics,2026-07-17,40,28,2,8,TRUE,FALSE,FALSE
29304,7258,relationships,2026-07-17,34,30,1,3,TRUE,FALSE,FALSE
29305,7261,relationships,2026-07-17,46,20,3,14,TRUE,FALSE,FALSE
29306,7282,relationships,2026-07-17,28,20,2,13,TRUE,FALSE,FALSE
29307,7285,sports,2026-07-17,123,42,4,20,TRUE,TRUE,FALSE
29308,7297,technology,2026-07-17,14,20,4,11,TRUE,FALSE,FALSE
29309,7305,finance,2026-07-17,29,22,1,5,TRUE,FALSE,FALSE
29310,7309,sports,2026-07-17,42,19,0,0,FALSE,FALSE,FALSE
29311,7314,technology,2026-07-17,69,39,4,25,TRUE,FALSE,TRUE
29312,7316,finance,2026-07-17,52,45,3,14,TRUE,FALSE,FALSE
29313,7333,politics,2026-07-17,26,20,1,3,TRUE,FALSE,FALSE
29314,7363,education,2026-07-17,16,15,2,7,TRUE,FALSE,FALSE
29315,7375,relationships,2026-07-17,60,29,0,0,FALSE,FALSE,FALSE
29316,7396,education,2026-07-17,77,33,1,7,TRUE,FALSE,FALSE
29317,7410,health,2026-07-17,51,18,1,4,TRUE,FALSE,FALSE
29318,7418,education,2026-07-17,17,23,3,11,TRUE,FALSE,FALSE
29319,7421,politics,2026-07-17,37,19,2,10,TRUE,FALSE,FALSE
29320,7427,relationships,2026-07-17,46,20,3,14,TRUE,FALSE,FALSE
29321,7432,sports,2026-07-17,32,18,1,3,TRUE,FALSE,FALSE
29322,7462,relationships,2026-07-17,15,21,1,4,TRUE,FALSE,FALSE
29323,7508,sports,2026-07-17,19,28,1,8,TRUE,FALSE,FALSE
29324,7521,sports,2026-07-17,27,15,1,4,TRUE,FALSE,FALSE
29325,7543,career,2026-07-17,33,19,1,5,TRUE,FALSE,FALSE
29326,7573,career,2026-07-17,65,22,0,0,FALSE,FALSE,FALSE
29327,7602,education,2026-07-17,44,17,2,13,TRUE,FALSE,FALSE
29328,7608,relationships,2026-07-17,44,26,0,1,FALSE,FALSE,FALSE
29329,7632,education,2026-07-17,42,19,1,7,TRUE,FALSE,FALSE
29330,7648,politics,2026-07-17,25,24,2,11,TRUE,FALSE,FALSE
29331,7663,technology,2026-07-17,48,43,1,7,TRUE,FALSE,FALSE
29332,7673,politics,2026-07-17,123,20,1,6,TRUE,TRUE,FALSE
29333,7707,sports,2026-07-17,13,19,0,1,FALSE,FALSE,FALSE
29334,7713,technology,2026-07-17,47,23,0,1,FALSE,FALSE,FALSE
29335,7718,education,2026-07-17,107,23,1,6,TRUE,TRUE,FALSE
29336,7733,science,2026-07-17,37,22,3,13,TRUE,FALSE,FALSE
29337,7745,technology,2026-07-17,74,24,4,15,TRUE,FALSE,FALSE
29338,7756,travel,2026-07-17,32,24,0,0,FALSE,FALSE,FALSE
29339,7763,politics,2026-07-17,78,29,0,0,FALSE,FALSE,FALSE
29340,7764,relationships,2026-07-17,55,22,4,23,TRUE,FALSE,FALSE
29341,7801,politics,2026-07-17,20,25,1,3,TRUE,FALSE,FALSE
29342,7808,health,2026-07-17,53,23,0,1,FALSE,FALSE,FALSE
29343,7819,finance,2026-07-17,51,26,1,6,TRUE,FALSE,FALSE
29344,7820,sports,2026-07-17,29,25,0,0,FALSE,FALSE,FALSE
29345,7833,science,2026-07-17,30,26,2,8,TRUE,FALSE,FALSE
29346,7834,technology,2026-07-17,10,14,0,0,FALSE,FALSE,FALSE
29347,7882,education,2026-07-17,39,21,0,0,FALSE,FALSE,FALSE
29348,7890,sports,2026-07-17,92,41,2,14,TRUE,TRUE,FALSE
29349,7940,finance,2026-07-17,12,22,0,0,FALSE,FALSE,FALSE
29350,7942,technology,2026-07-17,41,20,1,2,FALSE,FALSE,FALSE
29351,7979,science,2026-07-17,26,12,2,8,TRUE,FALSE,FALSE
29352,7982,education,2026-07-17,26,30,3,16,TRUE,FALSE,FALSE
29353,7988,technology,2026-07-17,23,26,1,2,FALSE,FALSE,FALSE
29354,7993,sports,2026-07-17,28,23,1,2,FALSE,FALSE,FALSE
29355,8002,technology,2026-07-17,28,34,2,9,TRUE,FALSE,FALSE
29356,8022,education,2026-07-17,50,34,0,0,FALSE,FALSE,FALSE
29357,8051,finance,2026-07-17,47,22,3,15,TRUE,FALSE,FALSE
29358,8062,relationships,2026-07-17,95,32,2,9,TRUE,TRUE,FALSE
29359,8069,career,2026-07-17,43,20,3,8,TRUE,FALSE,FALSE
29360,8098,technology,2026-07-17,22,18,0,1,FALSE,FALSE,FALSE
29361,8105,education,2026-07-17,26,22,1,2,FALSE,FALSE,FALSE
29362,8123,science,2026-07-17,28,24,1,3,TRUE,FALSE,FALSE
29363,8140,technology,2026-07-17,45,22,1,5,TRUE,FALSE,FALSE
29364,8141,sports,2026-07-17,37,14,2,10,TRUE,FALSE,FALSE
29365,8187,finance,2026-07-17,35,29,0,1,FALSE,FALSE,FALSE
29366,8206,technology,2026-07-17,11,24,0,1,FALSE,FALSE,FALSE
29367,8227,science,2026-07-17,29,33,1,3,TRUE,FALSE,FALSE
29368,8280,health,2026-07-17,58,22,1,5,TRUE,FALSE,FALSE
29369,8289,technology,2026-07-17,61,18,2,9,TRUE,FALSE,FALSE
29370,8312,education,2026-07-17,57,30,0,1,FALSE,FALSE,FALSE
29371,8319,finance,2026-07-17,27,19,2,11,TRUE,FALSE,FALSE
29372,8388,career,2026-07-17,52,15,2,9,TRUE,FALSE,FALSE
29373,8391,politics,2026-07-17,40,18,1,3,TRUE,FALSE,FALSE
29374,8420,science,2026-07-17,21,22,1,5,TRUE,FALSE,FALSE
29375,8428,technology,2026-07-17,59,31,3,17,TRUE,FALSE,FALSE
29376,8449,sports,2026-07-17,17,7,1,2,FALSE,FALSE,FALSE
29377,8452,health,2026-07-17,30,28,0,0,FALSE,FALSE,FALSE
29378,8503,career,2026-07-17,35,28,1,3,TRUE,FALSE,FALSE
29379,8517,sports,2026-07-17,29,30,2,8,TRUE,FALSE,FALSE
29380,8524,travel,2026-07-17,37,30,4,20,TRUE,FALSE,FALSE
29381,8532,health,2026-07-17,43,28,1,6,TRUE,FALSE,FALSE
29382,8548,health,2026-07-17,9,17,0,1,FALSE,FALSE,FALSE
29383,8563,science,2026-07-17,49,27,3,14,TRUE,FALSE,FALSE
29384,8578,science,2026-07-17,142,24,2,14,TRUE,TRUE,FALSE
29385,8580,education,2026-07-17,36,22,1,3,TRUE,FALSE,FALSE
29386,8595,science,2026-07-17,19,13,0,1,FALSE,FALSE,FALSE
29387,8610,technology,2026-07-17,19,23,3,17,TRUE,FALSE,FALSE
29388,8662,science,2026-07-17,30,27,1,5,TRUE,FALSE,FALSE
29389,8683,travel,2026-07-17,28,29,4,16,TRUE,FALSE,FALSE
29390,8739,science,2026-07-17,48,25,5,30,TRUE,FALSE,TRUE
29391,8758,health,2026-07-17,18,20,0,0,FALSE,FALSE,FALSE
29392,8785,travel,2026-07-17,40,18,1,7,TRUE,FALSE,FALSE
29393,8799,health,2026-07-17,89,33,2,12,TRUE,FALSE,FALSE
29394,8845,health,2026-07-17,21,20,0,1,FALSE,FALSE,FALSE
29395,8864,sports,2026-07-17,10,15,0,0,FALSE,FALSE,FALSE
29396,8875,health,2026-07-17,29,12,3,9,TRUE,FALSE,FALSE
29397,8877,science,2026-07-17,31,29,0,1,FALSE,FALSE,FALSE
29398,8890,travel,2026-07-17,117,24,2,12,TRUE,TRUE,FALSE
29399,8930,science,2026-07-17,42,30,3,12,TRUE,FALSE,FALSE
29400,8936,education,2026-07-17,22,20,2,4,TRUE,FALSE,FALSE
29401,8957,career,2026-07-17,16,11,1,2,FALSE,FALSE,FALSE
29402,8961,education,2026-07-17,71,22,1,6,TRUE,FALSE,FALSE
29403,8982,travel,2026-07-17,47,27,3,17,TRUE,FALSE,FALSE
29404,9024,travel,2026-07-17,24,21,1,3,TRUE,FALSE,FALSE
29405,9042,sports,2026-07-17,44,30,2,5,TRUE,FALSE,FALSE
29406,9063,politics,2026-07-17,41,30,4,15,TRUE,FALSE,FALSE
29407,9067,technology,2026-07-17,41,21,4,18,TRUE,FALSE,FALSE
29408,9109,relationships,2026-07-17,49,31,0,0,FALSE,FALSE,FALSE
29409,9142,politics,2026-07-17,17,16,0,0,FALSE,FALSE,FALSE
29410,9160,finance,2026-07-17,29,14,0,0,FALSE,FALSE,FALSE
29411,9192,career,2026-07-17,43,22,1,7,TRUE,FALSE,FALSE
29412,9201,health,2026-07-17,31,18,3,17,TRUE,FALSE,FALSE
29413,9263,science,2026-07-17,15,14,3,9,TRUE,FALSE,FALSE
29414,9265,science,2026-07-17,14,22,0,0,FALSE,FALSE,FALSE
29415,9291,relationships,2026-07-17,53,25,2,8,TRUE,FALSE,FALSE
29416,9309,relationships,2026-07-17,20,16,2,8,TRUE,FALSE,FALSE
29417,9321,education,2026-07-17,28,30,1,7,TRUE,FALSE,FALSE
29418,9353,technology,2026-07-17,23,17,1,2,FALSE,FALSE,FALSE
29419,9356,science,2026-07-17,31,25,0,0,FALSE,FALSE,FALSE
29420,9368,relationships,2026-07-17,50,33,1,4,TRUE,FALSE,FALSE
29421,9399,sports,2026-07-17,53,20,1,5,TRUE,FALSE,FALSE
29422,9402,politics,2026-07-17,84,26,1,5,TRUE,FALSE,FALSE
29423,9437,politics,2026-07-17,29,30,0,0,FALSE,FALSE,FALSE
29424,9450,relationships,2026-07-17,31,17,1,4,TRUE,FALSE,FALSE
29425,9508,career,2026-07-17,35,24,0,0,FALSE,FALSE,FALSE
29426,9517,politics,2026-07-17,38,29,1,5,TRUE,FALSE,FALSE
29427,9519,relationships,2026-07-17,55,23,3,12,TRUE,FALSE,FALSE
29428,9529,career,2026-07-17,18,19,2,9,TRUE,FALSE,FALSE
29429,9582,science,2026-07-17,43,26,0,0,FALSE,FALSE,FALSE
29430,9591,finance,2026-07-17,54,23,2,8,TRUE,FALSE,FALSE
29431,9594,finance,2026-07-17,138,29,1,6,TRUE,TRUE,FALSE
29432,9606,finance,2026-07-17,27,24,2,6,TRUE,FALSE,FALSE
29433,9610,technology,2026-07-17,85,27,0,1,FALSE,FALSE,FALSE
29434,9613,politics,2026-07-17,72,23,3,15,TRUE,FALSE,FALSE
29435,9618,finance,2026-07-17,67,31,5,29,TRUE,FALSE,TRUE
29436,9620,travel,2026-07-17,39,40,1,6,TRUE,FALSE,FALSE
29437,9623,technology,2026-07-17,33,17,3,12,TRUE,FALSE,FALSE
29438,9674,education,2026-07-17,36,18,3,12,TRUE,FALSE,FALSE
29439,9689,relationships,2026-07-17,130,22,0,1,FALSE,TRUE,FALSE
29440,9729,finance,2026-07-17,20,17,0,1,FALSE,FALSE,FALSE
29441,9736,health,2026-07-17,28,24,1,4,TRUE,FALSE,FALSE
29442,9737,career,2026-07-17,34,27,1,7,TRUE,FALSE,FALSE
29443,9743,relationships,2026-07-17,43,30,2,8,TRUE,FALSE,FALSE
29444,9750,politics,2026-07-17,20,18,0,1,FALSE,FALSE,FALSE
29445,9761,technology,2026-07-17,60,21,1,6,TRUE,FALSE,FALSE
29446,9790,technology,2026-07-17,72,29,0,1,FALSE,FALSE,FALSE
29447,9793,sports,2026-07-17,43,22,1,6,TRUE,FALSE,FALSE
29448,9826,technology,2026-07-17,58,27,1,4,TRUE,FALSE,FALSE
29449,9848,career,2026-07-17,100,26,3,15,TRUE,TRUE,FALSE
29450,9884,travel,2026-07-17,89,25,3,11,TRUE,FALSE,FALSE
29451,9917,career,2026-07-17,13,18,1,1,FALSE,FALSE,FALSE
29452,9923,education,2026-07-17,68,32,0,1,FALSE,FALSE,FALSE
29453,9951,science,2026-07-17,44,31,2,7,TRUE,FALSE,FALSE
29454,9979,science,2026-07-17,97,32,1,5,TRUE,TRUE,FALSE
29455,9990,career,2026-07-17,107,20,1,6,TRUE,TRUE,FALSE
29456,10013,career,2026-07-17,89,27,1,4,TRUE,FALSE,FALSE
29457,10037,science,2026-07-17,56,30,3,10,TRUE,FALSE,FALSE
29458,10038,travel,2026-07-17,50,40,0,1,FALSE,FALSE,FALSE
29459,10090,politics,2026-07-17,32,30,1,6,TRUE,FALSE,FALSE
29460,10111,education,2026-07-17,28,23,2,10,TRUE,FALSE,FALSE
29461,10117,career,2026-07-17,55,20,1,7,TRUE,FALSE,FALSE
29462,10150,education,2026-07-17,32,29,2,8,TRUE,FALSE,FALSE
29463,10164,sports,2026-07-17,38,12,2,5,TRUE,FALSE,FALSE
29464,10182,relationships,2026-07-17,41,26,2,13,TRUE,FALSE,FALSE
29465,10210,technology,2026-07-17,36,22,2,9,TRUE,FALSE,FALSE
29466,10225,travel,2026-07-17,23,21,1,2,FALSE,FALSE,FALSE
29467,10250,health,2026-07-17,28,17,0,0,FALSE,FALSE,FALSE
29468,10272,education,2026-07-17,58,33,0,0,FALSE,FALSE,FALSE
29469,10292,travel,2026-07-17,94,32,1,6,TRUE,TRUE,FALSE
29470,10295,science,2026-07-17,108,34,1,5,TRUE,TRUE,FALSE
29471,10326,travel,2026-07-17,53,31,0,1,FALSE,FALSE,FALSE
29472,10371,politics,2026-07-17,84,17,3,14,TRUE,FALSE,FALSE
29473,10378,relationships,2026-07-17,74,32,0,1,FALSE,FALSE,FALSE
29474,10387,technology,2026-07-17,18,22,1,5,TRUE,FALSE,FALSE
29475,10389,career,2026-07-17,83,23,1,6,TRUE,FALSE,FALSE
29476,10392,science,2026-07-17,47,23,2,9,TRUE,FALSE,FALSE
29477,10406,politics,2026-07-17,51,26,1,6,TRUE,FALSE,FALSE
29478,10468,technology,2026-07-17,86,32,3,14,TRUE,FALSE,FALSE
29479,10488,health,2026-07-17,84,28,0,0,FALSE,FALSE,FALSE
29480,10494,relationships,2026-07-17,110,28,2,10,TRUE,TRUE,FALSE
29481,10503,science,2026-07-17,30,19,2,13,TRUE,FALSE,FALSE
29482,10516,education,2026-07-17,30,25,1,4,TRUE,FALSE,FALSE
29483,10531,technology,2026-07-17,67,22,1,6,TRUE,FALSE,FALSE
29484,10590,career,2026-07-17,38,15,1,2,FALSE,FALSE,FALSE
29485,10600,sports,2026-07-17,34,18,2,9,TRUE,FALSE,FALSE
29486,10614,career,2026-07-17,26,23,1,3,TRUE,FALSE,FALSE
29487,10639,education,2026-07-17,46,20,0,1,FALSE,FALSE,FALSE
29488,10670,relationships,2026-07-17,72,41,4,23,TRUE,FALSE,FALSE
29489,10692,education,2026-07-17,65,26,3,14,TRUE,FALSE,FALSE
29490,10700,politics,2026-07-17,89,22,1,5,TRUE,FALSE,FALSE
29491,10778,science,2026-07-17,51,31,2,9,TRUE,FALSE,FALSE
29492,10786,technology,2026-07-17,30,28,1,5,TRUE,FALSE,FALSE
29493,10843,sports,2026-07-17,89,32,3,14,TRUE,FALSE,FALSE
29494,10846,health,2026-07-17,26,18,2,7,TRUE,FALSE,FALSE
29495,10890,finance,2026-07-17,36,27,3,13,TRUE,FALSE,FALSE
29496,10901,education,2026-07-17,23,24,0,0,FALSE,FALSE,FALSE
29497,10944,travel,2026-07-17,19,20,0,1,FALSE,FALSE,FALSE
29498,10948,travel,2026-07-17,25,17,0,0,FALSE,FALSE,FALSE
29499,10964,finance,2026-07-17,28,19,1,3,TRUE,FALSE,FALSE
29500,10992,career,2026-07-17,27,20,1,5,TRUE,FALSE,FALSE
29501,11046,education,2026-07-17,27,25,1,3,TRUE,FALSE,FALSE
29502,11047,finance,2026-07-17,52,20,3,18,TRUE,FALSE,FALSE
29503,11053,education,2026-07-17,43,27,1,6,TRUE,FALSE,FALSE
29504,11054,relationships,2026-07-17,25,14,2,10,TRUE,FALSE,FALSE
29505,11067,technology,2026-07-17,60,26,4,16,TRUE,FALSE,FALSE
29506,11068,technology,2026-07-17,16,21,0,0,FALSE,FALSE,FALSE
29507,11074,sports,2026-07-17,84,22,0,0,FALSE,FALSE,FALSE
29508,11178,education,2026-07-17,20,27,0,0,FALSE,FALSE,FALSE
29509,11213,technology,2026-07-17,108,25,2,11,TRUE,TRUE,FALSE
29510,11214,travel,2026-07-17,15,28,4,15,TRUE,FALSE,FALSE
29511,11238,travel,2026-07-17,66,26,4,23,TRUE,FALSE,FALSE
29512,11251,finance,2026-07-17,38,19,1,5,TRUE,FALSE,FALSE
29513,11266,education,2026-07-17,37,20,0,0,FALSE,FALSE,FALSE
29514,11317,health,2026-07-17,39,28,1,1,FALSE,FALSE,FALSE
29515,11386,career,2026-07-17,47,23,2,12,TRUE,FALSE,FALSE
29516,11415,travel,2026-07-17,38,26,0,0,FALSE,FALSE,FALSE
29517,11424,science,2026-07-17,64,28,3,14,TRUE,FALSE,FALSE
29518,11436,travel,2026-07-17,50,30,2,12,TRUE,FALSE,FALSE
29519,11463,relationships,2026-07-17,13,20,0,0,FALSE,FALSE,FALSE
29520,11498,education,2026-07-17,38,24,1,3,TRUE,FALSE,FALSE
29521,11524,relationships,2026-07-17,78,34,2,9,TRUE,FALSE,FALSE
29522,11540,relationships,2026-07-17,7,8,1,4,TRUE,FALSE,FALSE
29523,11546,science,2026-07-17,69,23,1,5,TRUE,FALSE,FALSE
29524,11574,sports,2026-07-17,32,21,1,5,TRUE,FALSE,FALSE
29525,11620,education,2026-07-17,25,26,1,3,TRUE,FALSE,FALSE
29526,11673,science,2026-07-17,42,29,0,0,FALSE,FALSE,FALSE
29527,11719,health,2026-07-17,47,31,0,1,FALSE,FALSE,FALSE
29528,11733,relationships,2026-07-17,18,15,2,8,TRUE,FALSE,FALSE
29529,11740,politics,2026-07-17,32,25,0,0,FALSE,FALSE,FALSE
29530,11743,travel,2026-07-17,31,19,0,0,FALSE,FALSE,FALSE
29531,11755,sports,2026-07-17,25,17,3,11,TRUE,FALSE,FALSE
29532,11758,science,2026-07-17,31,25,1,4,TRUE,FALSE,FALSE
29533,11761,sports,2026-07-17,27,21,1,7,TRUE,FALSE,FALSE
29534,11762,career,2026-07-17,28,19,2,10,TRUE,FALSE,FALSE
29535,11774,technology,2026-07-17,66,28,4,18,TRUE,FALSE,FALSE
29536,11784,technology,2026-07-17,27,22,0,0,FALSE,FALSE,FALSE
29537,11799,relationships,2026-07-17,59,34,0,0,FALSE,FALSE,FALSE
29538,11806,technology,2026-07-17,50,20,1,6,TRUE,FALSE,FALSE
29539,11838,technology,2026-07-17,54,26,0,1,FALSE,FALSE,FALSE
29540,11857,career,2026-07-17,77,30,2,9,TRUE,FALSE,FALSE
29541,11898,education,2026-07-17,77,17,0,1,FALSE,FALSE,FALSE
29542,11910,travel,2026-07-17,21,28,2,8,TRUE,FALSE,FALSE
29543,11927,career,2026-07-17,54,22,1,4,TRUE,FALSE,FALSE
29544,11929,sports,2026-07-17,28,12,0,0,FALSE,FALSE,FALSE
29545,11939,career,2026-07-17,41,25,2,11,TRUE,FALSE,FALSE
29546,11940,technology,2026-07-17,41,17,2,13,TRUE,FALSE,FALSE
29547,11957,health,2026-07-17,14,20,2,4,TRUE,FALSE,FALSE
29548,11981,finance,2026-07-17,72,24,2,11,TRUE,FALSE,FALSE
29549,11,sports,2026-07-18,22,19,3,14,TRUE,FALSE,FALSE
29550,90,health,2026-07-18,72,24,1,7,TRUE,FALSE,FALSE
29551,122,technology,2026-07-18,31,24,1,5,TRUE,FALSE,FALSE
29552,141,travel,2026-07-18,31,15,0,1,FALSE,FALSE,FALSE
29553,170,technology,2026-07-18,41,28,1,6,TRUE,FALSE,FALSE
29554,198,finance,2026-07-18,18,17,1,3,TRUE,FALSE,FALSE
29555,209,finance,2026-07-18,21,27,0,0,FALSE,FALSE,FALSE
29556,263,technology,2026-07-18,30,9,2,13,TRUE,FALSE,FALSE
29557,270,science,2026-07-18,77,17,1,8,TRUE,FALSE,FALSE
29558,277,technology,2026-07-18,38,19,2,9,TRUE,FALSE,FALSE
29559,306,politics,2026-07-18,41,24,3,13,TRUE,FALSE,FALSE
29560,350,finance,2026-07-18,148,21,0,1,FALSE,TRUE,FALSE
29561,383,politics,2026-07-18,93,29,1,5,TRUE,TRUE,FALSE
29562,387,relationships,2026-07-18,63,34,0,1,FALSE,FALSE,FALSE
29563,403,finance,2026-07-18,16,24,0,0,FALSE,FALSE,FALSE
29564,434,science,2026-07-18,45,23,0,0,FALSE,FALSE,FALSE
29565,456,relationships,2026-07-18,82,22,1,2,FALSE,FALSE,FALSE
29566,504,health,2026-07-18,65,18,0,1,FALSE,FALSE,FALSE
29567,539,health,2026-07-18,43,21,3,18,TRUE,FALSE,FALSE
29568,555,technology,2026-07-18,61,22,1,6,TRUE,FALSE,FALSE
29569,584,science,2026-07-18,12,21,0,0,FALSE,FALSE,FALSE
29570,617,relationships,2026-07-18,46,25,2,10,TRUE,FALSE,FALSE
29571,619,travel,2026-07-18,42,28,3,19,TRUE,FALSE,FALSE
29572,628,education,2026-07-18,46,29,0,0,FALSE,FALSE,FALSE
29573,698,sports,2026-07-18,46,18,0,1,FALSE,FALSE,FALSE
29574,699,relationships,2026-07-18,84,21,0,0,FALSE,FALSE,FALSE
29575,703,career,2026-07-18,47,22,0,0,FALSE,FALSE,FALSE
29576,752,career,2026-07-18,26,24,0,1,FALSE,FALSE,FALSE
29577,760,politics,2026-07-18,79,27,0,0,FALSE,FALSE,FALSE
29578,789,sports,2026-07-18,21,18,1,5,TRUE,FALSE,FALSE
29579,817,relationships,2026-07-18,27,26,0,0,FALSE,FALSE,FALSE
29580,824,technology,2026-07-18,64,30,0,1,FALSE,FALSE,FALSE
29581,849,education,2026-07-18,22,18,1,1,FALSE,FALSE,FALSE
29582,903,education,2026-07-18,19,21,2,5,TRUE,FALSE,FALSE
29583,906,relationships,2026-07-18,33,29,2,9,TRUE,FALSE,FALSE
29584,913,politics,2026-07-18,33,39,4,19,TRUE,FALSE,FALSE
29585,926,relationships,2026-07-18,16,19,0,1,FALSE,FALSE,FALSE
29586,933,science,2026-07-18,53,23,1,9,TRUE,FALSE,FALSE
29587,946,technology,2026-07-18,47,21,1,6,TRUE,FALSE,FALSE
29588,990,finance,2026-07-18,122,28,2,11,TRUE,TRUE,FALSE
29589,1055,relationships,2026-07-18,25,13,1,3,TRUE,FALSE,FALSE
29590,1146,career,2026-07-18,38,16,0,0,FALSE,FALSE,FALSE
29591,1157,travel,2026-07-18,21,18,0,0,FALSE,FALSE,FALSE
29592,1158,career,2026-07-18,48,29,1,5,TRUE,FALSE,FALSE
29593,1177,finance,2026-07-18,73,28,3,15,TRUE,FALSE,FALSE
29594,1186,finance,2026-07-18,17,23,1,2,FALSE,FALSE,FALSE
29595,1190,technology,2026-07-18,12,26,4,13,TRUE,FALSE,FALSE
29596,1202,sports,2026-07-18,67,20,1,5,TRUE,FALSE,FALSE
29597,1207,finance,2026-07-18,58,24,1,4,TRUE,FALSE,FALSE
29598,1209,travel,2026-07-18,68,20,2,11,TRUE,FALSE,FALSE
29599,1220,health,2026-07-18,124,29,0,1,FALSE,TRUE,FALSE
29600,1226,finance,2026-07-18,43,25,3,12,TRUE,FALSE,FALSE
29601,1295,career,2026-07-18,63,33,4,21,TRUE,FALSE,FALSE
29602,1302,education,2026-07-18,41,25,3,15,TRUE,FALSE,FALSE
29603,1318,science,2026-07-18,42,30,3,10,TRUE,FALSE,FALSE
29604,1351,sports,2026-07-18,25,29,1,6,TRUE,FALSE,FALSE
29605,1366,politics,2026-07-18,76,17,3,15,TRUE,FALSE,FALSE
29606,1444,politics,2026-07-18,48,28,0,1,FALSE,FALSE,FALSE
29607,1448,politics,2026-07-18,29,29,1,2,FALSE,FALSE,FALSE
29608,1467,travel,2026-07-18,34,19,3,10,TRUE,FALSE,FALSE
29609,1473,education,2026-07-18,10,21,4,25,TRUE,FALSE,TRUE
29610,1522,health,2026-07-18,61,24,0,1,FALSE,FALSE,FALSE
29611,1549,sports,2026-07-18,97,28,2,12,TRUE,TRUE,FALSE
29612,1559,travel,2026-07-18,65,28,1,5,TRUE,FALSE,FALSE
29613,1687,travel,2026-07-18,50,21,1,3,TRUE,FALSE,FALSE
29614,1691,career,2026-07-18,80,20,4,25,TRUE,FALSE,TRUE
29615,1738,travel,2026-07-18,102,32,0,0,FALSE,TRUE,FALSE
29616,1761,travel,2026-07-18,19,21,2,10,TRUE,FALSE,FALSE
29617,1783,technology,2026-07-18,48,25,4,25,TRUE,FALSE,TRUE
29618,1812,politics,2026-07-18,25,26,1,3,TRUE,FALSE,FALSE
29619,1821,relationships,2026-07-18,24,19,0,0,FALSE,FALSE,FALSE
29620,1826,relationships,2026-07-18,14,11,1,3,TRUE,FALSE,FALSE
29621,1830,travel,2026-07-18,20,33,1,3,TRUE,FALSE,FALSE
29622,1868,career,2026-07-18,11,15,0,0,FALSE,FALSE,FALSE
29623,1870,relationships,2026-07-18,39,33,2,12,TRUE,FALSE,FALSE
29624,1884,health,2026-07-18,83,27,2,12,TRUE,FALSE,FALSE
29625,1910,relationships,2026-07-18,25,18,2,8,TRUE,FALSE,FALSE
29626,1927,relationships,2026-07-18,30,28,0,0,FALSE,FALSE,FALSE
29627,1948,relationships,2026-07-18,30,21,0,1,FALSE,FALSE,FALSE
29628,1967,education,2026-07-18,30,15,0,0,FALSE,FALSE,FALSE
29629,1972,sports,2026-07-18,25,15,1,3,TRUE,FALSE,FALSE
29630,1973,relationships,2026-07-18,36,25,1,7,TRUE,FALSE,FALSE
29631,1990,finance,2026-07-18,31,27,3,14,TRUE,FALSE,FALSE
29632,1992,travel,2026-07-18,33,25,0,1,FALSE,FALSE,FALSE
29633,1994,travel,2026-07-18,48,29,2,8,TRUE,FALSE,FALSE
29634,2001,technology,2026-07-18,20,23,1,2,FALSE,FALSE,FALSE
29635,2073,relationships,2026-07-18,19,23,1,3,TRUE,FALSE,FALSE
29636,2089,technology,2026-07-18,174,31,1,4,TRUE,TRUE,FALSE
29637,2130,politics,2026-07-18,30,26,2,10,TRUE,FALSE,FALSE
29638,2135,career,2026-07-18,65,17,1,7,TRUE,FALSE,FALSE
29639,2158,finance,2026-07-18,31,28,3,13,TRUE,FALSE,FALSE
29640,2210,education,2026-07-18,27,28,1,6,TRUE,FALSE,FALSE
29641,2211,technology,2026-07-18,37,29,0,1,FALSE,FALSE,FALSE
29642,2212,career,2026-07-18,30,27,5,21,TRUE,FALSE,FALSE
29643,2249,health,2026-07-18,54,23,2,11,TRUE,FALSE,FALSE
29644,2260,technology,2026-07-18,32,40,1,3,TRUE,FALSE,FALSE
29645,2302,travel,2026-07-18,23,15,2,11,TRUE,FALSE,FALSE
29646,2332,finance,2026-07-18,41,16,0,1,FALSE,FALSE,FALSE
29647,2359,career,2026-07-18,35,25,0,0,FALSE,FALSE,FALSE
29648,2366,travel,2026-07-18,47,20,2,9,TRUE,FALSE,FALSE
29649,2398,career,2026-07-18,129,37,3,11,TRUE,TRUE,FALSE
29650,2410,politics,2026-07-18,99,39,3,16,TRUE,TRUE,FALSE
29651,2480,science,2026-07-18,12,36,3,17,TRUE,FALSE,FALSE
29652,2487,science,2026-07-18,17,12,1,3,TRUE,FALSE,FALSE
